0.000000	741
0.001000	741
0.002000	728
0.003000	728
0.004000	713
0.005000	713
0.006000	706
0.007000	705
0.008000	691
0.009000	678
0.010000	677
0.011000	633
0.012000	632
0.013000	612
0.014000	601
0.015000	582
0.016000	552
0.017000	545
0.018000	518
0.019000	504
0.020000	467
0.021000	461
0.022000	427
0.023000	412
0.024000	373
0.025000	330
0.026000	317
0.027000	284
0.028000	273
0.029000	262
0.030000	250
0.031000	225
0.032000	213
0.033000	192
0.034000	180
0.035000	166
0.036000	152
0.037000	150
0.038000	136
0.039000	133
0.040000	115
0.041000	108
0.042000	94
0.043000	89
0.044000	83
0.045000	70
0.046000	67
0.047000	59
0.048000	56
0.049000	50
0.050000	52
0.051000	48
0.052000	49
0.053000	43
0.054000	41
0.055000	37
0.056000	35
0.057000	33
0.058000	31
0.059000	31
0.060000	29
0.061000	29
0.062000	32
0.063000	33
0.064000	32
0.065000	32
0.066000	32
0.067000	31
0.068000	30
0.069000	30
0.070000	30
0.071000	30
0.072000	28
0.073000	28
0.074000	26
0.075000	23
0.076000	23
0.077000	22
0.078000	21
0.079000	20
0.080000	20
0.081000	20
0.082000	20
0.083000	18
0.084000	18
0.085000	18
0.086000	18
0.087000	18
0.088000	18
0.089000	18
0.090000	18
0.091000	18
0.092000	17
0.093000	16
0.094000	15
0.095000	14
0.096000	14
0.097000	14
0.098000	14
0.099000	14
0.100000	13
0.101000	11
0.102000	11
0.103000	11
0.104000	11
0.105000	11
0.106000	11
0.107000	11
0.108000	11
0.109000	11
0.110000	11
0.111000	11
0.112000	11
0.113000	11
0.114000	11
0.115000	11
0.116000	10
0.117000	10
0.118000	10
0.119000	10
0.120000	10
0.121000	10
0.122000	8
0.123000	8
0.124000	8
0.125000	8
0.126000	8
0.127000	8
0.128000	8
0.129000	8
0.130000	8
0.131000	8
0.132000	8
0.133000	8
0.134000	8
0.135000	8
0.136000	8
0.137000	8
0.138000	8
0.139000	8
0.140000	8
0.141000	8
0.142000	8
0.143000	8
0.144000	6
0.145000	5
0.146000	4
0.147000	4
0.148000	4
0.149000	4
0.150000	4
0.151000	4
0.152000	4
0.153000	4
0.154000	3
0.155000	3
0.156000	3
0.157000	3
0.158000	3
0.159000	3
0.160000	3
0.161000	3
0.162000	3
0.163000	3
0.164000	3
0.165000	3
0.166000	3
0.167000	3
0.168000	3
0.169000	3
0.170000	3
0.171000	3
0.172000	3
0.173000	2
0.174000	2
0.175000	2
0.176000	2
0.177000	2
0.178000	2
0.179000	2
0.180000	2
0.181000	2
0.182000	1
0.183000	1
0.184000	1
0.185000	1
0.186000	1
0.187000	1
0.188000	1
0.189000	1
0.190000	1
0.191000	1
0.192000	1
0.193000	2
0.194000	2
0.195000	2
0.196000	2
0.197000	2
0.198000	2
0.199000	2
0.200000	2
0.201000	2
0.202000	2
0.203000	2
0.204000	2
0.205000	2
0.206000	2
0.207000	2
0.208000	2
0.209000	1
0.210000	1
0.211000	1
0.212000	1
0.213000	1
0.214000	1
0.215000	1
0.216000	1
0.217000	1
0.218000	1
0.219000	1
0.220000	1
0.221000	1
0.222000	1
0.223000	1
0.224000	1
0.225000	1
0.226000	1
0.227000	1
0.228000	1
0.229000	1
0.230000	1
0.231000	1
0.232000	1
0.233000	1
0.234000	1
0.235000	1
0.236000	1
0.237000	0
0.238000	0
0.239000	0
0.240000	0
0.241000	0
0.242000	0
0.243000	0
0.244000	0
0.245000	0
0.246000	0
0.247000	0
0.248000	0
0.249000	0
0.250000	0
0.251000	0
0.252000	0
0.253000	0
0.254000	0
0.255000	0
0.256000	0
0.257000	0
0.258000	0
0.259000	0
0.260000	0
0.261000	0
0.262000	0
0.263000	0
0.264000	0
0.265000	0
0.266000	0
0.267000	0
0.268000	0
0.269000	0
0.270000	0
0.271000	0
0.272000	0
0.273000	0
0.274000	0
0.275000	0
0.276000	0
0.277000	0
0.278000	0
0.279000	0
0.280000	0
0.281000	0
0.282000	0
0.283000	0
0.284000	0
0.285000	0
0.286000	0
0.287000	0
0.288000	0
0.289000	0
0.290000	0
0.291000	0
0.292000	0
0.293000	0
0.294000	0
0.295000	0
0.296000	0
0.297000	0
0.298000	0
0.299000	0
0.300000	0
0.301000	0
0.302000	0
0.303000	0
0.304000	0
0.305000	0
0.306000	0
0.307000	0
0.308000	0
0.309000	0
0.310000	0
0.311000	0
0.312000	0
0.313000	0
0.314000	0
0.315000	0
0.316000	0
0.317000	0
0.318000	0
0.319000	0
0.320000	0
0.321000	0
0.322000	0
0.323000	0
0.324000	0
0.325000	0
0.326000	0
0.327000	0
0.328000	0
0.329000	0
0.330000	0
0.331000	0
0.332000	0
0.333000	0
0.334000	0
0.335000	0
0.336000	0
0.337000	0
0.338000	0
0.339000	0
0.340000	0
0.341000	0
0.342000	0
0.343000	0
0.344000	0
0.345000	0
0.346000	0
0.347000	0
0.348000	0
0.349000	0
0.350000	0
0.351000	0
0.352000	0
0.353000	0
0.354000	0
0.355000	0
0.356000	0
0.357000	0
0.358000	0
0.359000	0
0.360000	0
0.361000	0
0.362000	0
0.363000	0
0.364000	0
0.365000	0
0.366000	0
