0.000000	21
0.001000	37
0.002000	49
0.003000	54
0.004000	65
0.005000	71
0.006000	89
0.007000	90
0.008000	95
0.009000	98
0.010000	100
0.011000	104
0.012000	108
0.013000	108
0.014000	107
0.015000	111
0.016000	109
0.017000	110
0.018000	112
0.019000	113
0.020000	112
0.021000	112
0.022000	112
0.023000	113
0.024000	112
0.025000	114
0.026000	115
0.027000	116
0.028000	119
0.029000	122
0.030000	121
0.031000	122
0.032000	124
0.033000	123
0.034000	125
0.035000	127
0.036000	129
0.037000	133
0.038000	132
0.039000	136
0.040000	139
0.041000	142
0.042000	142
0.043000	146
0.044000	146
0.045000	148
0.046000	153
0.047000	155
0.048000	157
0.049000	162
0.050000	161
0.051000	161
0.052000	160
0.053000	163
0.054000	159
0.055000	162
0.056000	157
0.057000	153
0.058000	145
0.059000	141
0.060000	134
0.061000	127
0.062000	125
0.063000	119
0.064000	114
0.065000	106
0.066000	97
0.067000	83
0.068000	79
0.069000	70
0.070000	67
0.071000	63
0.072000	55
0.073000	48
0.074000	46
0.075000	43
0.076000	39
0.077000	37
0.078000	30
0.079000	27
0.080000	27
0.081000	22
0.082000	20
0.083000	20
0.084000	20
0.085000	18
0.086000	16
0.087000	16
0.088000	14
0.089000	13
0.090000	11
0.091000	10
0.092000	8
0.093000	7
0.095000	9
0.096000	7
0.097000	6
0.099000	5
0.100000	4
0.104000	3
0.107000	2
0.111000	1
